Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 12:45:40.725,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.04,0.073,0.998,5.127,2.502,3.052, , , , , , ,4.213,1.077,-111.583
 12:45:40.725,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.042,0.074,0.998,5.371,2.197,3.052, , , , , , ,4.235,1.088,-111.572
 12:45:40.725,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.039,0.072,0.997,5.615,1.892,3.113, , , , , , ,4.263,1.099,-111.555
 12:45:40.725,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.038,0.075,1,5.798,1.831,3.296, , , , , , ,4.296,1.104,-111.539
 12:45:40.725,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.042,0.075,1,6.042,1.831,3.296, , , , , , ,4.323,1.115,-111.517
 12:45:40.837,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.04,0.073,0.999,6.409,1.465,3.54, , , , , , ,4.356,1.121,-111.5
 12:45:40.837,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.038,0.075,1,6.714,1.404,3.418, , , , , , ,4.389,1.126,-111.484
 12:45:40.837,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.043,0.076,1.002,6.958,1.404,3.479, , , , , , ,4.422,1.132,-111.467
 12:45:40.837,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.045,0.077,0.996,7.263,0.732,3.601, , , , , , ,4.455,1.137,-111.445
 12:45:40.837,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.04,0.078,0.994,7.324,0.305,3.601, , , , , , ,4.493,1.137,-111.429
 12:45:40.837,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.042,0.08,1.001,7.629,0.793,3.54, , , , , , ,4.532,1.137,-111.412
 12:45:40.837,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.042,0.08,0.995,7.751,0.244,3.784, , , , , , ,4.57,1.143,-111.396
 12:45:40.838,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.045,0.079,0.998,7.996,-0.305,3.784, , , , , , ,4.609,1.137,-111.374
 12:45:40.838,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.052,0.084,0.991,7.874,-1.343,3.906, , , , , , ,4.647,1.132,-111.357
 12:45:40.838,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.059,0.082,0.99,7.996,-1.709,3.662, , , , , , ,4.686,1.121,-111.335
 12:45:40.838,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.054,0.083,0.975,8.24,-3.418,4.211, , , , , , ,4.724,1.104,-111.319
 12:45:40.838,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.05,0.076,0.977,8.24,-5.066,4.761, , , , , , ,4.768,1.082,-111.292
 12:45:40.838,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.035,0.075,0.981,8.301,-6.592,5.127, , , , , , ,4.807,1.049,-111.27
 12:45:40.839,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.032,0.091,1.003,8.057,-6.653,4.822, , , , , , ,4.85,1.016,-111.248
 12:45:40.839,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.028,0.087,0.997,8.057,-6.531,4.395, , , , , , ,4.889,0.978,-111.231
 12:45:40.839,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.059,0.087,1.015,8.484,-4.517,4.15, , , , , , ,4.933,0.95,-111.209
 12:45:40.859,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.007,0.082,0.952,8.484,-8.667,3.784, , , , , , ,4.971,0.912,-111.193
 12:45:40.859,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.052,0.09,1.033,8.85,-5.249,4.089, , , , , , ,5.015,0.884,-111.176
 12:45:40.859,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.025,0.094,0.967,8.728,-8.301,3.357, , , , , , ,5.059,0.846,-111.16
 12:45:40.859,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.025,0.097,0.995,8.667,-7.751,3.296, , , , , , ,5.103,0.802,-111.149
 12:45:40.859,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.04,0.091,1.009,8.972,-6.653,2.869, , , , , , ,5.147,0.769,-111.138
 12:45:40.859,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.018,0.088,0.98,8.972,-7.874,2.93, , , , , , ,5.191,0.731,-111.121
 12:45:40.859,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.024,0.089,1.002,9.033,-7.812,2.625, , , , , , ,5.235,0.692,-111.116
 12:45:40.859,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.032,0.095,1.001,9.094,-7.446,2.136, , , , , , ,5.279,0.654,-111.105
 12:45:40.928,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.024,0.093,0.997,9.46,-7.69,2.258, , , , , , ,5.328,0.615,-111.099
 12:45:40.928,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.033,0.096,0.999,9.583,-7.324,2.014, , , , , , ,5.372,0.577,-111.094
 12:45:40.928,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.027,0.098,0.989,9.644,-8.24,1.831, , , , , , ,5.422,0.538,-111.088
