Acceleration X(g)_mean,Acceleration X(g)_std,Acceleration X(g)_var,Acceleration X(g)_rms,Acceleration X(g)_sma,Acceleration X(g)_freq_dom,Acceleration X(g)_spec_entropy,Acceleration Y(g)_mean,Acceleration Y(g)_std,Acceleration Y(g)_var,Acceleration Y(g)_rms,Acceleration Y(g)_sma,Acceleration Y(g)_freq_dom,Acceleration Y(g)_spec_entropy,Acceleration Z(g)_mean,Acceleration Z(g)_std,Acceleration Z(g)_var,Acceleration Z(g)_rms,Acceleration Z(g)_sma,Acceleration Z(g)_freq_dom,Acceleration Z(g)_spec_entropy,Angular velocity X(°/s)_mean,Angular velocity X(°/s)_std,Angular velocity X(°/s)_var,Angular velocity X(°/s)_rms,Angular velocity X(°/s)_sma,Angular velocity X(°/s)_freq_dom,Angular velocity X(°/s)_spec_entropy,Angular velocity Y(°/s)_mean,Angular velocity Y(°/s)_std,Angular velocity Y(°/s)_var,Angular velocity Y(°/s)_rms,Angular velocity Y(°/s)_sma,Angular velocity Y(°/s)_freq_dom,Angular velocity Y(°/s)_spec_entropy,Angular velocity Z(°/s)_mean,Angular velocity Z(°/s)_std,Angular velocity Z(°/s)_var,Angular velocity Z(°/s)_rms,Angular velocity Z(°/s)_sma,Angular velocity Z(°/s)_freq_dom,Angular velocity Z(°/s)_spec_entropy,Clase,Sujeto
0.0037500024027441,0.0025869324036357,6.692219260980543e-06,0.0045557367441027,0.0039540896881895,0.390625,1.3294020550568455,0.0421192445435184,0.000618223428837,3.822002079630705e-07,0.0421237814200562,0.0421192445435184,0.390625,2.419868220654612,0.9957599049282084,0.0007556893582326,5.710664061460001e-07,0.9957601916772134,0.9957599049282084,6.25,3.025835381872697,0.0228709001964154,0.1240385341932645,0.0153855579648136,0.1261294416090393,0.0889226978002453,0.390625,2.3177883744680736,0.0932961324395946,0.2645818407959242,0.0700035504789597,0.280548959732782,0.1967192937221437,0.390625,1.6786283234351849,0.0771815330692868,0.1073087739472914,0.0115151729660709,0.1321823059754834,0.0918435421461063,0.78125,2.4113671976510567,Quieto,S07
0.0009796758010355,0.0018608066906348,3.462601539911547e-06,0.0021029422757285,0.0013412918084726,0.390625,2.060055751659869,0.0426156027573556,0.0005965595260787,3.558832681552992e-07,0.0426197780571519,0.0426156027573556,1.171875,2.8329313669023413,0.9959013968377116,0.0007821758023384,6.117989857637766e-07,0.9959017039960776,0.9959013968377116,8.59375,2.999862719966696,0.001914242766166,0.0973476567913358,0.0094765662827637,0.0973664757918839,0.071596396694374,0.78125,2.373463126298052,0.0815161219698957,0.2559784642256972,0.0655249741473465,0.2686444719110324,0.1739598971302318,0.78125,2.0069217835683264,0.0694269003134095,0.1374536594115908,0.0188935084856376,0.1539922172473847,0.114903224121687,1.171875,1.902258454239059,Quieto,S07
-0.0001365635077303,0.0006340898567968,4.020699464926942e-07,0.0006486289680058,0.0004992833007721,1.171875,2.8200877025862074,0.0426577670664679,0.0005643276238902,3.184656670856551e-07,0.0426614997013012,0.0426577670664679,0.390625,2.7424956924111075,0.9961066902362108,0.0010009610281548,1.001922979884898e-06,0.9961071931555951,0.9961066902362108,5.46875,3.23594446897898,-0.0053546738811162,0.0684937421435915,0.0046913927128328,0.0687027309879739,0.0526649272955568,0.390625,2.48927900105582,-0.0015691156838705,0.1402320173115191,0.0196650186792582,0.1402407957881285,0.1087092154190726,1.171875,2.3953114833796825,0.0900694777892843,0.1517116524012982,0.0230164254743323,0.176433943172981,0.1414857173478796,0.390625,2.116084735509604,Quieto,S07
-0.0009068090355639,0.0009434626046915,8.901216864513746e-07,0.0013085963141595,0.0010437527644113,0.78125,2.8254648552260515,0.0427437994177738,0.0006221185124935,3.870314435872432e-07,0.0427483265182448,0.0427437994177738,0.390625,2.713501475144366,0.9960885838555088,0.0010977065839885,1.2049597445318774e-06,0.9960891887010006,0.9960885838555088,5.078125,2.942392197551808,-0.0135468135741661,0.0740549829600865,0.0054841405012187,0.0752838406248772,0.057717564722107,0.390625,2.3111923871814275,0.0182596548159889,0.1518855530091676,0.0230692212129006,0.152979201876921,0.1239017691342796,0.78125,2.791925272183052,0.056305660293202,0.1560420147828103,0.0243491103774788,0.1658898362122654,0.1305933303258352,0.390625,2.4824394229019,Quieto,S07
-0.0016386901487484,0.0007714407167697,5.951207794901517e-07,0.0018111946839297,0.0016526118361854,0.78125,2.56557497132317,0.0429255250239037,0.000545724955314,2.978157268525524e-07,0.0429289938655058,0.0429255250239037,0.390625,2.78957305293207,0.9959284776794366,0.0009341307487032,8.726002556728403e-07,0.995928915763136,0.9959284776794366,3.125,2.792958972912499,-0.0053904662182594,0.0754029961694026,0.0056856118313229,0.0755954294740968,0.059116738269363,2.734375,2.447684287748718,-0.0123884098462414,0.1235570571908991,0.0152663463816751,0.1241765641342744,0.0970581069087344,0.78125,2.2993216434533057,0.0177129150680624,0.125523530556879,0.0157561567234637,0.126767125405888,0.1046478500705518,0.78125,2.0510315708033566,Quieto,S07
-0.0028744861396319,0.0013122247229532,1.721933723529802e-06,0.0031598424470954,0.0028744861396319,0.390625,1.7359479207239978,0.04332753374286,0.0006441213447844,4.1489230680689325e-07,0.0433323213380668,0.04332753374286,0.390625,2.355030091490202,0.99595813719724,0.000831732957134,6.917797119829225e-07,0.9959584844907484,0.99595813719724,4.296875,3.1189634951141483,-0.0022108698795644,0.0692075178965991,0.004789680533408,0.069242822581351,0.0536197200553223,0.390625,2.4972812249783165,-0.0213237657325507,0.1757235973774514,0.0308787826752726,0.1770126709032135,0.136944036529245,0.390625,2.060007419535929,0.0594587854875395,0.1198192805857823,0.0143566600000944,0.1337610076657157,0.1101791696092109,1.171875,2.410524779437289,Quieto,S07
-0.0038070683838243,0.0009437034473533,8.905761965465114e-07,0.0039222883468278,0.0038070683838243,1.171875,2.873414976707169,0.0437817527189682,0.0004901217200136,2.402193004291835e-07,0.0437844960053819,0.0437817527189682,0.390625,2.8938293946139075,0.9959685323125536,0.0008898432091693,7.918209369048445e-07,0.9959689298255036,0.9959685323125536,6.25,3.257887554755843,-0.0078154915008052,0.0731745459967462,0.0053545141818299,0.073590733718513,0.0539331177229022,1.5625,2.357258027495837,-0.012889599963601,0.2059172509877932,0.0424019142543698,0.2063202754011139,0.1639805846958294,1.171875,2.2600019427511637,0.0589180825461422,0.1167116421917887,0.0136216074231041,0.1307400010479506,0.1048733253534252,1.171875,2.017637505363256,Quieto,S07
-0.0038559762520426,0.0009690088526967,9.389781566047192e-07,0.0039758685859723,0.0038559762520426,0.78125,2.777668220153377,0.0435285735372635,0.000772534537066,5.968096109599e-07,0.0435354283750593,0.0435285735372635,0.390625,2.04927151002994,0.9959598825877024,0.0009196077450475,8.456784047514281e-07,0.995960307142064,0.9959598825877024,6.640625,2.9938186215778866,-0.0335779549394113,0.1111321514353142,0.0123503550826416,0.1160940745281805,0.0751596510176494,0.390625,2.242236455592661,-0.0435544193200032,0.1975981110843109,0.0390450135040877,0.2023412981731371,0.1434991179818367,0.78125,2.5071418681510647,-0.0047041897863124,0.1206615117064185,0.0145592004072781,0.1207531772204103,0.0939328827952138,0.390625,1.9670076035624395,Quieto,S07
-0.0037952145302613,0.000864368837449,7.471334871529953e-07,0.0038924011635312,0.0037952145302613,1.171875,2.919637125570277,0.0429983347141052,0.0007742464916512,5.99457629834243e-07,0.0430053048566809,0.0429983347141052,0.390625,1.739078690630229,0.9959425716543862,0.0007517580143019,5.651401120672603e-07,0.9959428553755804,0.9959425716543862,1.171875,3.0111551094733664,-0.0288410719058734,0.1113230717634036,0.0123928263068399,0.1149984075347118,0.0746954749346594,0.390625,1.846391258518216,-0.0523695018584946,0.1638044896564286,0.026831910831603,0.1719723104354591,0.1176376435319851,1.171875,2.1109069156376163,-0.0026394093999127,0.1095746606424495,0.0120066062549079,0.109606444778071,0.0842035167746161,0.390625,2.011585603573627,Quieto,S07
-0.0037873018966969,0.0013921553190069,1.9380964322392257e-06,0.0040350653140889,0.0037873018966969,0.390625,2.2643691146696225,0.0433125138706595,0.0011227061532997,1.2604691066572258e-06,0.0433270622925525,0.0433125138706595,0.390625,1.862634866969924,0.9959595684523368,0.000831227461483,6.909390927235785e-07,0.9959599153233316,0.9959595684523368,5.078125,2.805862967976138,-0.0089203693586642,0.2037566975404399,0.0415167917925863,0.2039518687879111,0.1342966859319339,1.171875,1.917112186244788,-0.0605356958978042,0.2763314753758518,0.076359084283395,0.2828845254891586,0.1962259271863363,1.171875,2.0095106338251023,0.0694800304362757,0.0907599675689253,0.0082373717131123,0.1143015587931249,0.0879158140528473,0.78125,2.325610727911632,Quieto,S07
-0.0041157204555893,0.0014918232641556,2.2255366514759827e-06,0.0043777495954009,0.0041157204555893,0.390625,2.0007264661813813,0.0433728101803654,0.0010965892034812,1.202507881191747e-06,0.043386670427946,0.0433728101803654,0.390625,1.6905593862041777,0.9959643177375944,0.0010709068343105,1.1468414477731116e-06,0.9959648934816726,0.9959643177375944,4.296875,3.0154556554359746,-0.0173768860032833,0.2062655644297855,0.042545483069538,0.2069962300060296,0.1413134038232928,1.171875,1.8594807758562752,-0.0300350198179307,0.2884142652788214,0.0831827884163223,0.2899739485398401,0.2072159484967018,1.171875,2.055648981262986,0.0561787016931405,0.0917847766777557,0.0084244452297854,0.1076126932741317,0.0819288717659121,0.390625,2.526480075564098,Quieto,S07
-0.003923965012964,0.0012803473127823,1.639289241348949e-06,0.0041275647377497,0.003923965012964,0.390625,2.494388170511145,0.0430400095987972,0.0006166144923023,3.802134321172779e-07,0.0430444263487931,0.0430400095987972,0.390625,2.8228635223707537,0.9960110169464118,0.001090319951106,1.1887975957797963e-06,0.9960116137255736,0.9960110169464118,3.515625,2.805466480882606,-0.0268031673969189,0.1108157555484637,0.0122801316777768,0.1140111462107286,0.082085591020985,0.390625,2.5523833992430904,-0.0641307390226574,0.1852570821289813,0.0343201864789441,0.1960432048466263,0.158212626652174,0.390625,2.614359079406237,0.0522172769620998,0.088125346791746,0.0077660767471654,0.1024339824496838,0.08034763683533,3.515625,2.5587816483994046,Quieto,S07
-0.0022058937089056,0.0020151850713013,4.0609708715958585e-06,0.0029877981736699,0.0023620496698058,0.390625,2.561513117588186,0.0420923866384108,0.0013554532355578,1.8372534737843784e-06,0.0421142050428504,0.0420923866384108,0.390625,1.264687802071046,0.9960088788476362,0.0014204469860105,2.01766964006654e-06,0.9960098917244574,0.9960088788476362,7.03125,2.857033164483324,-0.0488020530618232,0.1696054038099991,0.0287659930015528,0.1764869212848415,0.1283140188812538,0.390625,2.1532209133970737,-0.101178732160396,0.1974148204977671,0.0389726113521656,0.2218327009116346,0.1807800778079098,1.171875,2.5685197071313617,0.0575613440004343,0.1587514095729713,0.0252020100414053,0.1688647931468891,0.1344236722373642,1.5625,2.380914132539929,Quieto,S07
-0.0027932989006499,0.0026758827687508,7.160348592097509e-06,0.0038681865700182,0.0029494548615501,0.390625,1.731531683668282,0.0419948852347764,0.001436577371261,2.0637545436192577e-06,0.042019449549294,0.0419948852347764,0.390625,1.3909348628105436,0.9959727680344136,0.00166385874192,2.76842591306372e-06,0.995974157843488,0.9959727680344136,5.46875,2.8836295100223555,-0.0122593885739897,0.2697627399438494,0.0727719358620129,0.2700411606963298,0.2087280388598964,0.390625,1.8832439770763687,0.044321730332402,0.2790759076968963,0.0778833622568466,0.2825734913903014,0.2073887705752189,0.390625,2.3111752432330257,0.0144652303102942,0.2146691328175155,0.0460828365846241,0.2151559422199489,0.1752027682261177,0.390625,2.0164913743008097,Quieto,S07
-0.0049836850374351,0.0015592153781843,2.4311525955666064e-06,0.0052219028282726,0.0049836850374351,0.390625,2.693709370355546,0.0427357473117556,0.000881862143167,7.776808395511986e-07,0.0427448450591855,0.0427357473117556,0.390625,2.178616646212441,0.995951068277266,0.0013027821374511,1.6972412976618938e-06,0.9959519203475262,0.995951068277266,5.859375,2.9659847692599395,0.0063209415518836,0.2335298544706333,0.0545361929290751,0.2336153831218687,0.1636163622786758,0.78125,2.22323452376082,0.0332848078839938,0.2535083113509667,0.0642664639240187,0.2556840674736951,0.1757757038059381,0.390625,2.331458810997398,0.0207266906400545,0.1746282910873417,0.0304950400480853,0.175854018302039,0.126557454518174,0.78125,2.038490273917112,Quieto,S07
-0.0057637620390941,0.0012281929267083,1.5084578652165177e-06,0.0058931664416101,0.0057637620390941,0.390625,2.625967090654337,0.0434891083139153,0.0016818411578514,2.828589680243189e-06,0.0435216168314057,0.0434891083139153,0.390625,1.5618912604117774,0.9959172099702712,0.0007614081750241,5.797424089935654e-07,0.9959175010297684,0.9959172099702712,7.421875,3.065765417801058,0.0808259657548684,0.1347171311669167,0.0181487054298442,0.1571036033006609,0.1137317501635563,0.390625,1.3882370809259024,-0.0020791833818617,0.1265641902705378,0.0160184942588369,0.1265812674228391,0.0913427210164919,0.390625,2.64684825856195,0.0937711882693323,0.0963687493218889,0.009286935845865,0.1344617848881519,0.1037779478847154,0.390625,2.584081997355635,Quieto,S07
-0.0057583015307298,0.0181617955782618,0.0003298508186265,0.0190527912691389,0.009851298523984,0.0,2.807125923797733,0.0557543590275512,0.0344418059707649,0.0011862379985278,0.065534620996088,0.0558037213934973,0.0,1.0880053720505196,0.9963207944190534,0.009318640805661,8.683706646493204e-05,0.9963643723348796,0.9963207944190534,4.296875,2.685546299390713,-1.0054478608072954,5.482012425400515,30.05246023224564,5.573453653978618,2.1985419809602638,0.0,2.2247910539226194,-1.4401502683159415,4.0369822087126845,16.297225353462743,4.286170569260307,2.085011445474196,0.0,1.671234360574546,-0.6923774257965111,2.8195234377119256,7.949712415806876,2.9032910490613024,1.1400646990349974,0.0,2.026757492698394,Quieto,S07
0.0008675362161527,0.0043480737254188,1.890574512167767e-05,0.0044337753898922,0.0038627811151223,0.390625,1.8167049940869395,0.0449614888038413,0.0019629432994306,3.853146396779875e-06,0.045004317813458,0.0449614888038413,0.390625,1.7905034035714458,0.9954740015662676,0.0020209048504431,4.0840564145447295e-06,0.9954760528765982,0.9954740015662676,2.34375,3.097463806973039,-0.0898398967624538,0.2782721772474319,0.0774354046300261,0.2924151358604997,0.2118580221988349,2.34375,2.404927411715518,-0.2212182479455569,0.6612297542374587,0.4372247878889299,0.697253398064887,0.4474071619432476,0.390625,2.466318652134958,-0.0384183934307265,0.199640242182532,0.0398562262987,0.2033032199757253,0.1453016268009951,0.390625,2.751609176281719,Quieto,S07
0.0035566973497301,0.0017021686362496,2.8973780662318967e-06,0.0039430285446354,0.0035566973497301,0.390625,1.7764192973905548,0.044119550147537,0.0008113124080312,6.582278234254962e-07,0.0441270091105715,0.044119550147537,0.78125,2.8156020113345184,0.9954579200877548,0.0008597030047471,7.39089256371229e-07,0.995458291318474,0.9954579200877548,2.734375,3.001585777800337,0.0369502652084555,0.1640208534019724,0.0269028403507113,0.1681313844875089,0.1216447703077886,2.734375,2.6534444262047483,-0.0129141152670888,0.2904954162236446,0.0843875868469485,0.2907823261824559,0.1999253817294031,0.390625,2.025718231551283,0.028362226169928,0.146406879393758,0.0214349743338184,0.1491287705546202,0.1122971184754479,0.390625,2.3459253980291663,Quieto,S07
0.0031529017346901,0.001250400474075,1.5635013455671123e-06,0.0033917975609076,0.0031529017346901,0.390625,2.513689300085664,0.0450585139107823,0.0008852375998974,7.836456082722858e-07,0.0450672089379455,0.0450585139107823,0.390625,2.1820402101849776,0.9955902242096284,0.0007668241442576,5.880192682164884e-07,0.995590519521478,0.9955902242096284,5.078125,2.8872790883095862,0.019379029366552,0.0940224084944185,0.0088402132990913,0.0959987503995807,0.0699068048293609,1.171875,2.678538850052828,-0.064825083748286,0.2171083100442553,0.0471360182902725,0.2265795881654938,0.1487419941623661,0.390625,2.6179909219513733,0.0490391848697996,0.1537913769878169,0.0236517876358088,0.161420659422836,0.1130674045264726,1.953125,2.64033777091975,Quieto,S07
0.0023677641308314,0.0008806701261557,7.755798711032078e-07,0.002526239666056,0.0023677641308314,0.390625,3.002344122467592,0.045687794619135,0.0004457592407412,1.987013007062292e-07,0.045689969123003,0.045687794619135,2.34375,3.072457811488467,0.9956736542232112,0.000678601616624,4.605001540847225e-07,0.9956738854737314,0.9956736542232112,2.34375,2.9927573377379737,-0.0010982381362116,0.0561517240254339,0.0031530161110284,0.0561624628914395,0.0401072234291818,2.34375,2.6176939026204904,-0.0153461521209083,0.152339289166504,0.0232072590237557,0.1531102981796906,0.116167619137968,0.78125,2.3417876214543107,0.0593145279641043,0.1076372621539725,0.011585780204003,0.1228983052430241,0.0795710291295871,2.734375,2.431152639540662,Quieto,S07
0.0018398212607195,0.0009467294375502,8.962966279242053e-07,0.0020691154871876,0.0018468299146928,0.78125,2.252096834653912,0.0457603961832576,0.0005281811071878,2.789752819901527e-07,0.0457634442992515,0.0457603961832576,0.78125,2.9501359465333032,0.9957069551777882,0.0006523037275062,4.255001529185237e-07,0.9957071688451252,0.9957069551777882,6.25,3.0220582801740226,0.0025694852645793,0.0752497311068046,0.0056625220316464,0.0752935872845177,0.0530404820044337,0.78125,2.43228757101237,-0.0219877969832547,0.2048018012796677,0.0419437778073965,0.2059787392513444,0.1699394369141911,0.78125,1.9222468098670744,0.062319861890917,0.0996611830071256,0.0099323513983797,0.1175419779673745,0.0786557919112666,0.78125,2.0664437788908048,Quieto,S07
0.001884557523995,0.0008887566868425,7.898884484072665e-07,0.0020836135701356,0.0018915661779683,0.390625,2.2732972316611018,0.0456536035979102,0.0005416060688393,2.9333713380364933e-07,0.0456568161243086,0.0456536035979102,0.390625,2.93552185633698,0.995709596126864,0.0005838246410531,3.4085121150082817e-07,0.9957097672868004,0.995709596126864,10.9375,3.090784165374589,0.0115799293814923,0.0774521600488292,0.0059988370962294,0.0783130376164135,0.0578166535011175,0.390625,2.589639460873072,-0.0140718422542072,0.173098628300505,0.0299631351195164,0.1736696630501242,0.1340491022753365,0.390625,1.9423810014764304,0.0604166268884045,0.0994555783565283,0.0098914120662315,0.1163682983926645,0.0793509996296294,0.390625,2.1706051051150808,Quieto,S07
0.0021196863098528,0.0007505526080326,5.633292174246304e-07,0.0022486438734495,0.0021196863098528,0.390625,2.074093551085868,0.0454000856545735,0.0004944698326073,2.4450041535878544e-07,0.0454027783054954,0.0454000856545735,0.78125,2.5631381580882886,0.995702419229804,0.0005950220269611,3.540512125689045e-07,0.9957025970194598,0.995702419229804,8.203125,3.1141024598670337,-0.0043889489787733,0.0614511585511772,0.0037762448872819,0.0616076923802555,0.0473421166418226,0.78125,2.388472801805421,-0.0512931558529321,0.1259245331386484,0.0158569880461865,0.1359704963716017,0.1077872129197671,0.390625,1.7027641083122758,0.0277688600052548,0.068490864368818,0.0046909985019878,0.0739060761235452,0.0547402186752071,0.78125,2.4278520762434,Quieto,S07
0.0014570799789625,0.0011435129819639,1.3076219399200496e-06,0.0018522159714821,0.0015260647028678,0.390625,1.5452822059979885,0.0456087940824667,0.0005783797131436,3.345230925761844e-07,0.0456124612441538,0.0456087940824667,0.390625,2.437718917421705,0.9957211560703652,0.0006979075618377,4.870749648702798e-07,0.9957214006543544,0.9957211560703652,8.59375,2.915089511754648,0.0050582849902521,0.0689553363025304,0.004754838404595,0.0691406150655147,0.0550988623473392,0.390625,2.577239459988572,-0.0294674998481195,0.155265536072429,0.0241073866918587,0.1580370850122137,0.1335583194447169,0.390625,1.8287313516886972,0.0434056800169585,0.0684299968826524,0.0046826644733598,0.0810352857161274,0.0611020721812955,0.390625,2.680558141942281,Quieto,S07
0.0004376858804794,0.0007405280634772,5.483818127973573e-07,0.0008602038960435,0.0006819669676602,0.78125,2.8845464168629085,0.0461828314200635,0.0005630329891236,3.170061468415657e-07,0.0461862633704097,0.0461828314200635,0.390625,2.9329698678505007,0.9957438049315428,0.000736965623167,5.43118329730017e-07,0.9957440776514194,0.9957438049315428,5.46875,2.983157728577178,0.0250986699168751,0.0581725097909788,0.0033840408953815,0.0633560109774738,0.0481932486939439,1.5625,2.063143613343847,0.0001424469948283,0.1431247140275912,0.0204846837654797,0.143124784913816,0.1173256422832801,0.78125,2.0443311813951417,0.1107730801042512,0.3049917523755922,0.0930199690171345,0.324485198881116,0.2019963577246429,0.390625,2.219069743101432,Quieto,S07
0.0017382859585347,0.002639320945269,6.966015052135699e-06,0.0031603248449763,0.0021020733705335,0.390625,1.852215091223306,0.0454662191431925,0.0016226610074236,2.6330287450131167e-06,0.0454951658082682,0.0454662191431925,0.390625,1.665840647837615,0.9956757739893014,0.001116857321422,1.2473702764139449e-06,0.9956764003829108,0.9956757739893014,5.859375,2.9835774848587104,-0.0683984136001754,0.1825961718823031,0.0333413619860716,0.1949864225249858,0.1059840605106758,0.390625,2.0276072114920654,-0.1766544766163024,0.351062423807043,0.1232448254092759,0.3930033454283254,0.2573195991127958,0.390625,2.201401247428272,0.0138889626765915,0.3975796063153693,0.1580695433578841,0.397822129402219,0.2826977689006369,0.78125,1.5855254610120837,Quieto,S07
0.0033917387730504,0.0029695672979626,8.818329937128995e-06,0.0045080175068141,0.0038562909244535,0.390625,1.3030108522068604,0.0441241198166611,0.0014199713414164,2.0163186104441155e-06,0.0441469621628205,0.0441241198166611,0.390625,1.9218182392555443,0.99555960777576,0.0011774885585845,1.386479305597466e-06,0.9955603041071548,0.99555960777576,6.640625,2.996260748911435,-0.054524544585903,0.2152852078883169,0.0463477207355158,0.2220825222700246,0.1497147974857037,0.390625,2.276554526757799,0.0187122925802981,0.5085134280241639,0.2585859064808865,0.5088575993089788,0.3887160359052878,0.390625,1.71658530590273,-0.0003439860244903,0.3335223810875332,0.1112371786862977,0.3335225584764587,0.2373548296582179,0.390625,2.209401220060889,Quieto,S07
-9.574857187302084e-06,0.004201614574431,1.7653565032071673e-05,0.0042016254842574,0.0038020019697344,0.390625,1.231658741304844,0.0449326046278292,0.0016092798950133,2.589781780494037e-06,0.0449614139059406,0.0449326046278292,0.390625,2.464569479893897,0.9955927920823624,0.0009376909136306,8.792642495055406e-07,0.9955932336605168,0.9955927920823624,1.953125,2.95703910482784,0.0911316663130597,0.1505637297480765,0.0226694367156518,0.1759955036944032,0.1455066201282141,1.953125,2.187644369032168,0.2055336512137208,0.329682721668314,0.108690696966627,0.3885032544881323,0.2852421114859925,0.78125,1.848818873871916,0.0748418950171316,0.2447647978573191,0.0599098062701343,0.2559513928852305,0.1753171151466704,0.390625,2.113474729695613,Quieto,S07
-0.0047170604632404,0.0018711858816436,3.501336603662481e-06,0.005074642452186,0.0047170604632404,0.390625,2.599438879105501,0.0471262132327737,0.0015420213331241,2.3778297918098517e-06,0.0471514347973915,0.0471262132327737,0.390625,2.0633591622218805,0.995863969106787,0.0011086489666167,1.229102531180448e-06,0.995864586210221,0.995863969106787,1.171875,3.058514714560864,0.0624012456028897,0.1762671809136219,0.0310701190672355,0.1869867228442374,0.1566741546045471,1.171875,2.0178022700993536,0.03404408239609,0.2628519014523618,0.0690911220971221,0.265047395088716,0.1998891029787491,2.34375,2.5340661742403614,0.0675823157818099,0.1855469066581714,0.0344276545704161,0.1974715776430837,0.1352636337518965,1.171875,1.9041603101885105,Quieto,S07
-0.0090286732419407,0.0044727340650359,2.000535001653286e-05,0.0100758270393189,0.0090286732419407,0.390625,2.097789846534776,0.0489863599336362,0.0015437404718097,2.383134644303376e-06,0.0490106783690255,0.0489863599336362,0.390625,2.435835300034476,0.9958616289130556,0.0023599875035007,5.56954101667952e-06,0.9958644252519424,0.9958616289130556,5.46875,2.864660771622328,0.0733241145298762,0.1985092066199608,0.0394059051128863,0.2116183614067473,0.1626551749607217,0.390625,1.971252794208694,0.2284307499837214,0.5315360278352498,0.2825305488868754,0.5785422684860639,0.4180573008334665,0.390625,2.4310735255088534,0.0975624220564265,0.2260653524902117,0.0511055435965236,0.2462193530046734,0.176250103714598,0.390625,2.36056606794742,Quieto,S07
-0.0149680639489143,0.0056151934168131,3.153039710822169e-05,0.0159866611738352,0.0149680639489143,0.390625,2.61809509216228,0.0507067425080467,0.0017864143983786,3.191276402734382e-06,0.0507382007187887,0.0507067425080467,0.390625,1.884123870874076,0.9956921641603634,0.0058263264925273,3.3946080397526605e-05,0.9957092104880548,0.9956921641603634,5.46875,2.576763768314052,0.0491552492818695,0.2828636499541893,0.0800118444654061,0.2871029135995817,0.2153268769786598,1.171875,2.3132078952490893,0.2074078372012739,0.8937255700814293,0.7987453946173757,0.9174766512287308,0.687519093173083,1.171875,2.548780171424348,0.0821053283317963,0.2451588400736309,0.0601028568662481,0.2585423404526234,0.198406056667368,5.46875,2.667902729241176,Quieto,S07
-0.0153038824917746,0.0049106549183126,2.4114531726748555e-05,0.0160724407309155,0.0153038824917746,0.390625,2.677836224483793,0.0503838085627757,0.0017896175349852,3.202730921526557e-06,0.0504155818791369,0.0503838085627757,0.390625,2.404008242356974,0.9956922547260804,0.0055137796412231,3.0401765931966904e-05,0.9957075212568384,0.9956922547260804,4.296875,2.471994525330644,-0.0693805161542621,0.2457095054209708,0.0603731610542181,0.2553170912337243,0.1821618794202986,0.78125,2.655168943031608,-0.1821157655640543,0.776151662242437,0.602411402801698,0.7972311803163995,0.5532783333383422,1.171875,2.6235963077226634,0.0241763231757122,0.1947696284159555,0.0379352081532893,0.1962643695518517,0.1365719765917245,4.296875,2.5656243292425174,Quieto,S07
-0.0112320564064741,0.0026538305708839,7.042816698958456e-06,0.0115413130889502,0.0112320564064741,0.390625,1.7516567590429255,0.0483831879064124,0.0011566498662531,1.3378389131034078e-06,0.048397011383972,0.0483831879064124,0.390625,2.378183933048419,0.995799897060902,0.001376770185992,1.8954961450366155e-06,0.9958008488059488,0.995799897060902,5.078125,2.7344395009595885,-0.0351197528910879,0.1184104673171271,0.0140210387702604,0.1235088491298963,0.0882383073214466,0.390625,2.751602475731425,-0.1462871121320953,0.3143322889155118,0.0988047878548647,0.3467055047598942,0.260030359663416,0.390625,2.3196466245937573,0.0021137536799322,0.0893549023975076,0.0079842985824681,0.0893799000731571,0.0652795232542654,0.390625,2.7091363143486267,Quieto,S07
-0.0090188072268541,0.0016625353567714,2.7640238125151783e-06,0.0091707637417868,0.0090188072268541,0.390625,2.3192662879624333,0.0468538959694496,0.0012074236904304,1.4578719682127916e-06,0.0468694510260598,0.0468538959694496,0.390625,1.9479760580351837,0.9958509386136676,0.0012340719331346,1.5229335361505922e-06,0.9958517032526776,0.9958509386136676,5.859375,3.055879409281684,-0.0663493038753784,0.1776251146735418,0.0315506813627888,0.1896125298801115,0.1241913528193722,1.5625,2.124095553246661,-0.0711774303832081,0.2446493158370538,0.0598532877395385,0.254793081412143,0.1873509611583009,0.78125,2.3622061781161,0.0274665684922395,0.1121093319825251,0.012568502317568,0.1154249310257837,0.0855326391276402,1.953125,2.572162592769338,Quieto,S07
-0.0074411808992591,0.0015570252617698,2.4243276657894657e-06,0.0076023352228962,0.0074411808992591,0.390625,2.4475787512615144,0.0452346829912271,0.0012713283685634,1.6162758207142631e-06,0.0452525449133805,0.0452346829912271,0.390625,2.2187367709582,0.995914368831334,0.0012037793207625,1.449084653095536e-06,0.9959150963457514,0.995914368831334,6.25,3.0294317185496538,-0.0772667401453628,0.171372887430815,0.0293686665463748,0.1879862114067567,0.1252556470387354,1.171875,2.5772501792720544,-0.1154576833693931,0.1766386960516441,0.0312012289428251,0.211025367176205,0.1472527352003161,2.734375,2.808529223788331,0.0137276675166767,0.1057109222958637,0.0111747990926421,0.1065985363318397,0.0756691029612706,2.734375,2.623004251365784,Quieto,S07
