Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:39:07.725,eb:33:2e:f9:57:b5, 2085-97-177 255:46:00:2074,-0.043,0.026,1.017,3.601,1.709,0.427,1.752,2.911,-109.644,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.725,eb:33:2e:f9:57:b5, 2085-97-160 255:43:00:2060,-0.049,0.021,1.009,3.418,1.892,1.16,1.785,2.933,-109.633,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.725,eb:33:2e:f9:57:b5, 2085-97-155 255:48:00:2053,-0.049,0.022,1.002,3.418,1.648,1.526,1.824,2.95,-109.616,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.726,eb:33:2e:f9:57:b5, 2085-97-176 255:55:00:2075,-0.033,0.022,1.005,3.479,1.404,2.075,1.857,2.966,-109.6,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.726,eb:33:2e:f9:57:b5, 2085-97-175 255:44:00:2086,-0.047,0.027,1.021,3.784,1.892,2.258,1.895,2.983,-109.578,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.726,eb:33:2e:f9:57:b5, 2085-97-174 255:42:00:2087,-0.047,0.015,1.018,4.395,1.953,2.808,1.939,2.999,-109.55,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.726,eb:33:2e:f9:57:b5, 2085-97-169 255:62:00:2060,-0.043,0.021,1.008,5.188,1.953,2.991,1.989,3.021,-109.517,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.726,eb:33:2e:f9:57:b5, 2085-97-168 255:61:00:2059,-0.036,0.03,1.005,5.066,1.892,3.174,2.043,3.043,-109.484,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.726,eb:33:2e:f9:57:b5, 2085-97-187 255:75:00:2077,-0.029,0.036,1.014,4.822,2.258,3.052,2.093,3.06,-109.451,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.726,eb:33:2e:f9:57:b5, 2085-97-210 255:100:00:2072,-0.018,0.045,1.01,4.333,3.235,2.869,2.142,3.087,-109.424,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.726,eb:33:2e:f9:57:b5, 2085-97-219 255:106:00:2081,-0.029,0.049,1.016,3.479,4.883,2.441,2.186,3.126,-109.396,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.726,eb:33:2e:f9:57:b5, 2085-97-182 255:88:00:2061,-0.037,0.045,1.011,2.747,6.714,1.831,2.214,3.186,-109.369,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.726,eb:33:2e:f9:57:b5, 2085-97-195 255:97:00:2079,-0.038,0.044,1.006,2.686,7.507,1.709,2.247,3.257,-109.347,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.727,eb:33:2e:f9:57:b5, 2085-97-180 255:92:00:2078,-0.052,0.046,1.004,3.601,8.057,0.061,2.274,3.334,-109.336,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.727,eb:33:2e:f9:57:b5, 2085-97-154 255:59:00:2088,-0.056,0.017,1.041,5.188,9.155,-1.099,2.318,3.422,-109.341,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.727,eb:33:2e:f9:57:b5, 2085-97-140 255:46:00:2077,-0.076,0.032,1.005,7.141,7.935,-2.136,2.384,3.51,-109.352,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.727,eb:33:2e:f9:57:b5, 2085-97-81 255:211:255:2245,-0.099,0.003,1.037,9.766,5.31,-2.319,2.466,3.576,-109.374,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.727,eb:33:2e:f9:57:b5, 2085-97-64 255:00:00:2070,-0.079,-0.039,1.088,13.611,6.165,-0.549,2.587,3.636,-109.385,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.727,eb:33:2e:f9:57:b5, 2085-97-128 255:69:00:2072,-0.05,0.021,0.996,15.808,3.235,-0.061,2.736,3.68,-109.385,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.727,eb:33:2e:f9:57:b5, 2085-97-134 255:64:00:2096,-0.06,0.039,1.02,16.113,4.272,-0.366,2.895,3.719,-109.385,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.727,eb:33:2e:f9:57:b5, 2085-97-127 255:51:00:2123,-0.053,0.027,1.039,16.296,6.226,-0.183,3.06,3.768,-109.385,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.727,eb:33:2e:f9:57:b5, 2085-97-172 255:101:00:2108,-0.039,0.037,1.031,17.09,7.385,0,3.23,3.84,-109.38,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-177 255:125:00:2095,-0.04,0.057,1.022,17.212,9.338,-0.244,3.4,3.922,-109.38,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-166 255:117:00:2104,-0.051,0.062,1.024,17.151,11.475,-0.916,3.571,4.032,-109.374,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-155 255:120:00:2085,-0.05,0.054,1.021,17.09,13.672,-1.038,3.746,4.158,-109.38,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-162 255:149:00:2079,-0.049,0.064,1.014,17.212,15.32,-1.282,3.917,4.307,-109.38,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-118 255:115:00:2085,-0.088,0.071,1.018,17.212,17.212,-1.709,4.087,4.471,-109.385,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-68 255:78:00:2110,-0.097,0.042,1.024,18.86,16.541,-1.77,4.268,4.642,-109.391,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-76 255:87:00:2131,-0.082,0.038,1.026,21.362,15.137,-1.16,4.471,4.801,-109.391,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-91 255:108:00:2157,-0.083,0.046,1.046,23.682,14.893,-0.549,4.697,4.955,-109.385,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-96 255:112:00:2196,-0.081,0.059,1.052,26.733,14.526,-0.732,4.949,5.103,-109.38,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-109 255:108:00:2259,-0.075,0.046,1.095,30.396,15.503,-0.427,5.235,5.251,-109.374,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.729,eb:33:2e:f9:57:b5, 2085-97-125 255:143:00:2275,-0.063,0.059,1.088,34.607,16.541,-0.671,5.565,5.416,-109.363,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.730,eb:33:2e:f9:57:b5, 2085-97-116 255:95:00:2379,-0.063,0.061,1.146,38.818,19.287,-1.099,5.933,5.592,-109.352,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.730,eb:33:2e:f9:57:b5, 2085-97-114 255:96:00:2383,-0.08,0.05,1.167,44.861,22.461,-1.221,6.356,5.806,-109.341,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.730,eb:33:2e:f9:57:b5, 2085-97-87 255:70:00:2402,-0.102,0.044,1.165,50.476,25.452,-0.244,6.839,6.048,-109.319,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.730,eb:33:2e:f9:57:b5, 2085-97-65 255:43:00:2492,-0.098,0.018,1.194,57.373,27.161,1.038,7.383,6.306,-109.286,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.730,eb:33:2e:f9:57:b5, 2085-97-49 255:104:00:2399,-0.096,0.035,1.189,64.148,30.396,2.808,8.004,6.597,-109.226,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.730,eb:33:2e:f9:57:b5, 2085-97-39 255:58:00:2554,-0.109,0.051,1.224,71.716,32.043,3.784,8.696,6.894,-109.149,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.730,eb:33:2e:f9:57:b5, 2085-97-62 255:28:00:2722,-0.056,0.025,1.297,80.444,36.011,6.226,9.476,7.224,-109.039,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.731,eb:33:2e:f9:57:b5, 2085-97-199 255:182:00:2827,-0.015,0.044,1.353,89.905,43.396,9.155,10.349,7.603,-108.891,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.731,eb:33:2e:f9:57:b5, 2085-97-29 00:122:00:3020,0.017,0.084,1.43,100.22,51.575,9.583,11.332,8.053,-108.71,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.731,eb:33:2e:f9:57:b5, 2085-97-60 00:76:00:3203,0.052,0.062,1.519,111.45,64.636,10.437,12.426,8.608,-108.484,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.731,eb:33:2e:f9:57:b5, 2085-97-189 00:216:00:3285,0.124,0.072,1.61,122.62,81.543,10.437,13.645,9.3,-108.215,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.731,eb:33:2e:f9:57:b5, 2085-97-23 01:50:01:3403,0.146,0.144,1.607,136.047,97.29,7.874,14.996,10.157,-107.891,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.769,eb:33:2e:f9:57:b5, 2085-97-28 01:165:00:3635,0.16,0.113,1.762,151.794,116.394,3.601,16.507,11.168,-107.545,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.769,eb:33:2e:f9:57:b5, 2085-97-123 01:85:01:3619,0.197,0.107,1.757,166.504,138.855,1.465,18.193,12.398,-107.122,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.769,eb:33:2e:f9:57:b5, 2085-97-184 01:120:01:3813,0.223,0.196,1.823,183.105,155.701,-6.348,20.056,13.799,-106.65,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.769,eb:33:2e:f9:57:b5, 2085-97-60 02:57:01:4206,0.265,0.198,1.98,201.111,170.532,-15.381,22.11,15.364,-106.144,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.829,eb:33:2e:f9:57:b5, 2085-97-21 02:17:01:4416,0.221,0.19,2.078,215.698,195.251,-26.978,24.362,17.139,-105.595,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.829,eb:33:2e:f9:57:b5, 2085-97-252 01:241:02:4620,0.223,0.232,2.154,226.868,217.957,-35.706,26.779,19.16,-104.936,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.829,eb:33:2e:f9:57:b5, 2085-97-177 01:103:01:4555,0.215,0.297,2.334,241.821,234.558,-50.232,29.383,21.368,-104.222,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.829,eb:33:2e:f9:57:b5, 2085-97-129 02:84:01:4652,0.306,0.232,2.219,249.817,240.54,-57.678,32.162,23.698,-103.392,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.831,eb:33:2e:f9:57:b5, 2085-97-237 01:69:01:4249,0.197,0.1,2.265,254.395,262.085,-62.683,35.096,26.125,-102.42,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.831,eb:33:2e:f9:57:b5, 2085-97-22 02:106:02:4302,0.184,0.328,2.097,255.798,265.198,-67.81,38.205,28.647,-101.217,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.831,eb:33:2e:f9:57:b5, 2085-97-95 02:31:01:4116,0.378,0.289,2.072,251.404,267.273,-72.021,41.418,31.146,-99.866,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.831,eb:33:2e:f9:57:b5, 2085-97-60 04:67:255:3618,0.669,0.11,1.927,244.019,273.499,-75.439,44.72,33.624,-98.317,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.889,eb:33:2e:f9:57:b5, 2085-97-116 06:152:254:2639,1.025,-0.176,1.537,226.624,271.118,-70.19,48.104,36.024,-96.526,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.889,eb:33:2e:f9:57:b5, 2085-97-117 09:201:249:1931,1.096,-0.51,1.133,210.022,278.259,-71.716,51.493,38.342,-94.488,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.889,eb:33:2e:f9:57:b5, 2085-97-146 02:71:255:-3537,0.244,-1.108,0.116,206.909,284.424,-49.5,55.157,40.556,-92.005,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.889,eb:33:2e:f9:57:b5, 2085-97-121 03:168:255:-3022,0.463,0.132,-1.985,134.827,130.432,-53.223,58.145,42.133,-90.104,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.920,eb:33:2e:f9:57:b5, 2085-97-143 03:209:253:-955,0.375,-0.244,-0.93,61.462,-10.376,-47.607,59.227,42.825,-89.896,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.921,eb:33:2e:f9:57:b5, 2085-97-227 02:239:252:582,0.389,-0.31,-0.073,-5.676,-86.548,-35.278,58.799,42.88,-90.857,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.921,eb:33:2e:f9:57:b5, 2085-97-90 03:138:252:1529,0.433,-0.425,0.57,-52.551,-108.032,-18.372,57.53,42.561,-92.23,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
 13:39:07.922,eb:33:2e:f9:57:b5, 2085-97-127 03:31:253:1724,0.436,-0.407,0.843,-80.078,-94.482,-0.488,56.008,42.067,-93.461,-49.4,-41.4,1.14,25.66,0.47659,0.08362,-0.04977,-0.87366
